gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
F,New Mexico,Las Cruces,Doña Ana,930.0,{'1_Gbps'},"['ticket', 'order']",9.0,266,22,1
M,Ohio,Lorain,Lorain,1050.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,750,37,3
F,Texas,Lott,Falls,445.0,{'200_Mbps'},"['ticket', 'order']",24.0,207,22,1
M,Minnesota,Stephen,Marshall,930.0,{'1_Gbps'},"['ticket', 'order']",59.0,296,62,1
F,Texas,Corpus Christi,Nueces,1485.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",58.0,738,37,3
F,Minnesota,Nashwauk,Itasca,2110.0,{'500_Mbps'},"['ticket', 'order']",32.0,1008,72,4
F,Pennsylvania,Alburtis,Lehigh,645.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",31.0,300,47,1
M,Missouri,Pottersville,Howell,1815.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,989,32,4
F,Ohio,Ridgeville Corners,Henry,540.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,405,32,2
M,Pennsylvania,Georgetown,Beaver,680.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,312,22,2
F,New Mexico,Capitan,Lincoln,1020.0,{'300_Mbps'},"['ticket', 'order']",32.0,452,30,2
M,Oklahoma,Davis,Murray,400.0,{'100_Mbps'},"['ticket', 'order']",1.0,69,39,1
M,Pennsylvania,Brookville,Jefferson,750.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",6.0,150,41,2
M,New Mexico,Raton,Colfax,315.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",51.0,150,28,1
M,Pennsylvania,Schwenksville,Montgomery,1190.0,{'25_Mbps'},"['ticket', 'order']",15.0,1140,24,4
M,Iowa,Jefferson,Greene,860.0,{'100_Mbps'},['order'],0.0,202,100,2
M,Ohio,Lisbon,Columbiana,995.0,{'1_Gbps'},"['ticket', 'order']",25.0,142,25,2
M,Ohio,Chardon,Geauga,865.0,{'1_Gbps'},['order'],0.0,0,24,1
M,Georgia,Sale City,Mitchell,780.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,386,26,2
F,Nebraska,Weston,Saunders,1245.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",54.0,643,56,2
M,New York,Silver Lake,Wyoming,870.0,{'300_Mbps'},"['ticket', 'order']",23.0,480,32,2
M,Ohio,Pleasant City,Guernsey,285.0,{'200_Mbps'},"['ticket', 'order']",5.0,111,64,1
M,Missouri,Independence,Jackson,685.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,420,48,2
M,Ohio,West Union,Adams,940.0,{'100_Mbps'},"['ticket', 'order']",33.0,610,70,2
M,Arkansas,Hermitage,Bradley,275.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",6.0,60,57,1
M,Arkansas,Cushman,Independence,1420.0,{'100_Mbps'},"['ticket', 'order']",33.0,818,26,3
F,Oklahoma,Jones,Oklahoma,1785.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",40.0,1005,36,4
F,Ohio,Cincinnati,Hamilton,125.0,{'200_Mbps'},None,0.0,0,32,0
F,Alabama,Mobile,Mobile,470.0,{'100_Mbps'},"['ticket', 'order']",49.0,240,73,1
F,Alabama,Birmingham,Jefferson,1970.0,{'300_Mbps'},['order'],0.0,0,21,4
M,Texas,Keller,Tarrant,425.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,270,42,1
F,Pennsylvania,Shippingport,Beaver,860.0,{'25_Mbps'},"['ticket', 'order']",22.0,624,36,3
F,Arkansas,Norfork,Baxter,770.0,{'300_Mbps'},"['ticket', 'order']",15.0,315,74,2
F,Texas,San Antonio,Bexar,1055.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",38.0,565,50,2
F,Texas,Kermit,Winkler,1175.0,{'500_Mbps'},"['ticket', 'order']",34.0,412,48,2
F,Florida,Mayo,Lafayette,1390.0,"{'100_Mbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",7.0,450,24,3
M,Minnesota,Minneapolis,Hennepin,785.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}",['order'],0.0,270,59,2
M,Nebraska,Elkhorn,Douglas,440.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,240,38,1
M,Alabama,Huntsville,Madison,1125.0,{'1_Gbps'},"['ticket', 'order']",5.0,349,80,2
M,Missouri,Canton,Lewis,1340.0,{'500_Mbps'},"['ticket', 'order']",42.0,597,27,2
F,Georgia,Atlanta,Fulton,1100.0,{'200_Mbps'},"['ticket', 'order']",6.0,558,66,2
M,Florida,Bowling Green,Hardee,445.0,{'200_Mbps'},"['ticket', 'order']",5.0,166,44,1
M,Iowa,Ames,Story,700.0,{'100_Mbps'},"['ticket', 'order']",26.0,424,25,2
F,Texas,La Porte,Harris,1345.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",30.0,660,26,3
F,Texas,Charlotte,Atascosa,1645.0,{'1_Gbps'},"['ticket', 'order']",36.0,499,66,2
F,Kentucky,Louisville,Jefferson,445.0,{'300_Mbps'},"['ticket', 'order']",35.0,139,28,1
M,Texas,San Antonio,Bexar,525.0,{'200_Mbps'},"['ticket', 'order']",42.0,300,20,1
M,Pennsylvania,Middleburg,Snyder,1280.0,{'200_Mbps'},"['ticket', 'order']",18.0,810,31,3
M,Oklahoma,Snow,Pushmataha,530.0,{'25_Mbps'},"['ticket', 'order']",30.0,375,75,2
F,Minnesota,Springfield,Brown,865.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",10.0,260,21,2
M,Nebraska,Avoca,Cass,1010.0,{'200_Mbps'},"['ticket', 'order']",43.0,457,26,2
M,Oklahoma,Langston,Logan,240.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",73.0,90,41,1
F,Texas,Houston,Harris,830.0,{'200_Mbps'},"['ticket', 'order']",7.0,510,32,2
F,Georgia,Albany,Dougherty,970.0,{'300_Mbps'},['order'],0.0,0,22,2
M,South Carolina,Jackson,Aiken,1140.0,"{'300_Mbps', '25_Mbps'}",['order'],0.0,600,19,2
F,Oklahoma,Oaks,Delaware,1415.0,{'200_Mbps'},"['ticket', 'order']",22.0,838,55,3
M,Missouri,West Plains,Howell,535.0,{'500_Mbps'},"['ticket', 'order']",21.0,223,106,1
F,New York,New York,New York,560.0,{'25_Mbps'},"['ticket', 'order']",32.0,510,47,2
F,Oklahoma,Oklahoma City,Oklahoma,740.0,{'25_Mbps'},"['ticket', 'order']",75.0,690,22,2
M,Pennsylvania,Jerome,Somerset,135.0,{'500_Mbps'},None,0.0,0,27,0
M,Georgia,Silver Creek,Floyd,685.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,463,52,2
M,Minnesota,Pierz,Morrison,920.0,{'300_Mbps'},"['ticket', 'order']",5.0,123,43,2
F,Pennsylvania,Lafayette Hill,Montgomery,975.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,454,50,2
M,New York,South Glens Falls,Saratoga,680.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",7.0,330,41,2
F,Arkansas,Atkins,Pope,490.0,{'300_Mbps'},"['ticket', 'order']",29.0,125,30,1
F,Minnesota,New Germany,Carver,335.0,{'25_Mbps'},"['ticket', 'order']",16.0,139,62,1
M,Texas,San Antonio,Bexar,150.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,30,46,1
F,New York,New Baltimore,Greene,590.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",34.0,300,44,1
M,New York,Stanfordville,Dutchess,220.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",66.0,90,59,1
F,Ohio,Norwalk,Huron,1230.0,{'500_Mbps'},['order'],0.0,0,87,2
M,New York,Dalton,Livingston,365.0,{'100_Mbps'},"['ticket', 'order']",14.0,116,54,1
M,Texas,Sealy,Austin,1060.0,{'1_Gbps'},['order'],0.0,0,24,2
F,Ohio,Hooven,Hamilton,1040.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",99.0,960,99,3
F,New York,Rainbow Lake,Franklin,1220.0,{'100_Mbps'},"['ticket', 'order']",22.0,870,21,3
F,Georgia,Watkinsville,Oconee,720.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,352,81,2
F,New York,Stillwater,Saratoga,295.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",27.0,180,30,1
M,Oklahoma,Minco,Grady,615.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",3.0,315,44,1
M,Oklahoma,Pocasset,Grady,875.0,{'200_Mbps'},"['ticket', 'order']",21.0,423,22,2
M,Pennsylvania,York Springs,Adams,955.0,{'500_Mbps'},"['ticket', 'order']",44.0,181,60,2
F,New York,Rochester,Monroe,1140.0,{'100_Mbps'},['order'],0.0,0,19,3
F,Nebraska,Concord,Dixon,920.0,{'25_Mbps'},"['ticket', 'order']",49.0,870,25,3
F,Minnesota,Biwabik,St. Louis,1230.0,{'500_Mbps'},"['ticket', 'order']",51.0,514,73,2
M,Pennsylvania,Sharpsville,Mercer,680.0,{'25_Mbps'},"['ticket', 'order']",45.0,524,22,2
F,Minnesota,Lanesboro,Fillmore,145.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,32,67,1
F,Mississippi,Vardaman,Calhoun,635.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",31.0,360,22,2
F,Ohio,Winona,Columbiana,680.0,{'25_Mbps'},"['ticket', 'order']",16.0,529,41,2
M,Iowa,Odebolt,Sac,660.0,{'100_Mbps'},['order'],0.0,0,22,2
F,New York,Hinckley,Oneida,310.0,{'300_Mbps'},"['ticket', 'order']",4.0,112,46,1
F,New York,Great Neck,Nassau,125.0,{'200_Mbps'},None,0.0,0,27,0
F,Ohio,Geneva,Ashtabula,650.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",85.0,450,36,2
M,Arkansas,Blue Mountain,Logan,1230.0,{'500_Mbps'},"['ticket', 'order']",36.0,478,51,2
M,New Mexico,Cannon Afb,Curry,955.0,{'500_Mbps'},"['ticket', 'order']",31.0,389,64,2
M,Florida,Saint Petersburg,Pinellas,1395.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",56.0,900,44,3
F,Missouri,Eagleville,Harrison,1055.0,{'200_Mbps'},"['ticket', 'order']",41.0,573,27,2
F,Ohio,New Bloomington,Marion,395.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",35.0,270,50,1
F,Missouri,Lanagan,McDonald,1245.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",38.0,535,27,2
F,Ohio,New Vienna,Clinton,1890.0,{'500_Mbps'},['order'],0.0,0,60,3
M,Georgia,Bowman,Elbert,650.0,{'25_Mbps'},"['ticket', 'order']",18.0,482,24,2
F,Pennsylvania,Etters,York,120.0,{'100_Mbps'},None,0.0,0,28,1
M,Kentucky,Dunnville,Adair,1100.0,{'100_Mbps'},['order'],0.0,780,37,3
F,Minnesota,Pierz,Morrison,285.0,{'200_Mbps'},['order'],0.0,120,98,1
F,Texas,Prosper,Collin,1060.0,{'1_Gbps'},"['ticket', 'order']",51.0,372,66,2
F,New York,Corinth,Saratoga,1125.0,{'1_Gbps'},"['ticket', 'order']",0.0,142,41,2
M,Pennsylvania,Summit Hill,Carbon,130.0,{'300_Mbps'},None,0.0,0,25,0
F,Minnesota,Dakota,Winona,1355.0,"{'200_Mbps', '300_Mbps', '100_Mbps'}","['ticket', 'order']",28.0,742,57,3
M,Missouri,Florissant,St. Louis,830.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",68.0,360,27,1
M,New Mexico,Las Cruces,Doña Ana,905.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",50.0,360,78,2
F,Missouri,Alton,Oregon,540.0,{'100_Mbps'},"['ticket', 'order']",28.0,360,47,1
M,Ohio,Cincinnati,Hamilton,955.0,{'500_Mbps'},['order'],0.0,0,27,2
F,Ohio,Uhrichsville,Tuscarawas,695.0,{'200_Mbps'},['order'],0.0,356,120,2
M,Minnesota,Richmond,Stearns,1190.0,{'1_Gbps'},"['ticket', 'order']",27.0,335,26,2
F,North Carolina,Davis,Carteret,1580.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",7.0,870,34,3
M,Pennsylvania,Parkesburg,Chester,995.0,{'1_Gbps'},"['ticket', 'order']",72.0,353,21,2
M,Alabama,Bucks,Mobile,1470.0,{'300_Mbps'},"['ticket', 'order']",96.0,840,38,3
M,Oklahoma,Rose,Delaware,920.0,{'300_Mbps'},"['ticket', 'order']",45.0,510,49,2
M,South Carolina,Lyman,Spartanburg,385.0,{'1_Gbps'},"['ticket', 'order']",48.0,120,72,1
M,South Carolina,Hardeeville,Jasper,1180.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",75.0,526,41,2
F,Florida,San Antonio,Pasco,585.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",67.0,390,90,1
M,Texas,Nevada,Collin,485.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",54.0,378,56,2
F,Texas,Fort Worth,Tarrant,405.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,297,81,1
F,Georgia,Sparta,Hancock,1105.0,"{'1_Gbps', '200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",38.0,307,34,2
M,Pennsylvania,Matamoras,Pike,235.0,{'25_Mbps'},"['ticket', 'order']",52.0,87,25,1
F,Pennsylvania,Grove City,Mercer,1340.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",18.0,558,53,2
F,Florida,Kissimmee,Osceola,920.0,{'200_Mbps'},"['ticket', 'order']",30.0,570,36,2
F,North Carolina,Cordova,Richmond,1300.0,{'100_Mbps'},"['ticket', 'order']",73.0,869,65,3
M,New York,Hector,Schuyler,1255.0,{'1_Gbps'},"['ticket', 'order']",18.0,540,27,2
M,Texas,Calliham,McMullen,1010.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",3.0,459,25,2
M,Alabama,Birmingham,Jefferson,400.0,{'300_Mbps'},"['ticket', 'order']",5.0,180,51,1
M,Minnesota,Kilkenny,Le Sueur,850.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",44.0,420,22,2
F,Ohio,Lagrange,Lorain,920.0,{'300_Mbps'},['order'],0.0,0,19,2
M,Missouri,Wheaton,Barry,2750.0,{'1_Gbps'},"['ticket', 'order']",23.0,554,27,4
M,Ohio,Seven Mile,Butler,1175.0,{'500_Mbps'},['order'],0.0,0,32,2
M,Texas,Call,Newton,620.0,{'25_Mbps'},"['ticket', 'order']",9.0,75,29,2
M,Arkansas,Caddo Gap,Montgomery,975.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,450,19,2
F,Pennsylvania,York New Salem,York,785.0,{'200_Mbps'},"['ticket', 'order']",74.0,430,52,2
M,Iowa,Thurman,Fremont,1370.0,{'200_Mbps'},"['ticket', 'order']",32.0,643,27,3
F,Minnesota,Eveleth,St. Louis,640.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,330,52,1
M,Missouri,Edgar Springs,Phelps,1210.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",1.0,813,40,3
M,Texas,Austin,Hays,700.0,{'100_Mbps'},"['ticket', 'order']",23.0,417,35,2
M,New York,New York,New York,410.0,{'25_Mbps'},"['ticket', 'order']",36.0,316,45,1
M,Oklahoma,Laverne,Harper,1300.0,{'100_Mbps'},['order'],0.0,354,62,3
M,New York,Lima,Livingston,1265.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",1.0,630,26,2
M,New York,Plattsburgh,Clinton,1010.0,{'25_Mbps'},"['ticket', 'order']",19.0,888,27,3
M,New York,Sterling Forest,Orange,685.0,{'500_Mbps'},"['ticket', 'order']",24.0,283,70,1
F,Missouri,Cameron,Caldwell,125.0,{'200_Mbps'},None,0.0,0,48,0
F,New York,Brooklyn,Kings,1840.0,{'1_Gbps'},"['ticket', 'order']",12.0,384,80,3
M,Arkansas,Colt,St. Francis,1010.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",13.0,638,42,2
F,North Carolina,Concord,Cabarrus,1685.0,{'200_Mbps'},"['ticket', 'order']",13.0,940,72,3
M,Texas,Mount Calm,Hill,190.0,{'100_Mbps'},"['ticket', 'order']",33.0,55,77,1
F,Arkansas,Centerton,Benton,940.0,{'100_Mbps'},"['ticket', 'order']",11.0,97,60,2
M,New York,Rochester,Monroe,490.0,{'300_Mbps'},"['ticket', 'order']",6.0,172,25,1
F,Pennsylvania,Philadelphia,Philadelphia,555.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",66.0,420,27,2
M,Texas,Milam,Sabine,1600.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",22.0,750,25,3
M,Kentucky,Masonic Home,Jefferson,515.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",30.0,300,41,1
F,New York,New York,New York,1615.0,{'500_Mbps'},"['ticket', 'order']",5.0,657,25,3
M,Pennsylvania,Winfield,Union,735.0,{'500_Mbps'},['order'],0.0,360,64,1
F,Georgia,Homer,Banks,930.0,{'1_Gbps'},['order'],0.0,390,29,2
M,Minnesota,Vernon Center,Blue Earth,1270.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}",['order'],0.0,750,31,3
F,Minnesota,Stewartville,Olmsted,500.0,{'25_Mbps'},"['ticket', 'order']",20.0,342,37,2
M,New York,New York,New York,1235.0,{'200_Mbps'},"['ticket', 'order']",59.0,780,65,3
M,New York,Manhasset,Nassau,475.0,"{'100_Mbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",53.0,244,47,1
M,Texas,Sour Lake,Hardin,135.0,{'500_Mbps'},None,0.0,0,47,0
M,New York,Schenectady,Schenectady,1025.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",30.0,600,27,2
F,Mississippi,Toomsuba,Lauderdale,2296.0,{'1_Gbps'},['order'],0.0,0,52,3
M,Pennsylvania,North Bend,Clinton,575.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",55.0,240,52,1
F,Alabama,Tuscaloosa,Tuscaloosa,380.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",35.0,240,59,1
F,Pennsylvania,Ono,Lebanon,210.0,{'25_Mbps'},"['ticket', 'order']",1.0,120,45,1
F,Nebraska,Tryon,McPherson,500.0,"{'200_Mbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",60.0,270,25,1
M,New York,West Hempstead,Nassau,1905.0,{'1_Gbps'},"['ticket', 'order']",19.0,570,45,3
M,Kentucky,Sitka,Johnson,1125.0,{'1_Gbps'},"['ticket', 'order']",56.0,452,19,2
M,Missouri,Sunrise Beach,Camden,935.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",12.0,562,26,2
F,South Carolina,Parris Island,Beaufort,325.0,{'1_Gbps'},"['ticket', 'order']",74.0,90,63,1
M,New Mexico,Ribera,San Miguel,1780.0,{'500_Mbps'},['order'],0.0,930,53,3
M,Texas,Kennard,Houston,300.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",40.0,120,41,1
F,South Carolina,Clemson,Pickens,585.0,{'500_Mbps'},"['ticket', 'order']",12.0,228,28,1
M,New York,Waccabuc,Westchester,1265.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}",['order'],0.0,630,85,2
F,Mississippi,Redwood,Warren,175.0,{'300_Mbps'},"['ticket', 'order']",2.0,30,22,1
M,Georgia,Bainbridge,Decatur,780.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",94.0,450,58,2
M,New York,Branchport,Yates,640.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",0.0,266,36,1
M,Missouri,Rothville,Chariton,475.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,240,51,1
F,Iowa,Davenport,Scott,510.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,270,64,1
M,Minnesota,Kerrick,Pine,1245.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",30.0,480,25,3
F,South Carolina,Adams Run,Charleston,1840.0,{'1_Gbps'},"['ticket', 'order']",24.0,810,52,3
M,Pennsylvania,University Park,Centre,745.0,{'1_Gbps'},['order'],0.0,0,61,1
M,North Carolina,Charlotte,Mecklenburg,1775.0,{'1_Gbps'},"['ticket', 'order']",3.0,190,67,3
M,New York,Minoa,Onondaga,1180.0,{'100_Mbps'},['order'],0.0,840,34,3
M,Pennsylvania,Gordon,Schuylkill,155.0,{'100_Mbps'},"['ticket', 'order']",33.0,27,23,1
M,New York,Obernburg,Sullivan,305.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",4.0,90,20,1
M,New York,Sidney,Delaware,1220.0,{'25_Mbps'},"['ticket', 'order']",5.0,1170,57,4
M,Kentucky,Breeding,Adair,230.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",48.0,49,51,1
F,Pennsylvania,Bobtown,Greene,900.0,{'500_Mbps'},['order'],0.0,450,49,2
M,Texas,Winnsboro,Hopkins,1945.0,{'500_Mbps'},['order'],0.0,0,69,3
F,Georgia,Kennesaw,Cobb,895.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,360,38,2
M,South Carolina,Fort Mill,Lancaster,485.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",51.0,330,40,1
M,Iowa,Riceville,Mitchell,850.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",49.0,351,52,1
F,South Carolina,Peak,Newberry,1515.0,{'1_Gbps'},"['ticket', 'order']",22.0,547,55,2
F,Missouri,Foley,Lincoln,410.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",32.0,151,54,1
F,Pennsylvania,Emeigh,Cambria,980.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",22.0,570,29,2
M,Iowa,Mallard,Palo Alto,1835.0,{'500_Mbps'},['order'],0.0,0,54,3
M,Oklahoma,Eakly,Caddo,745.0,{'1_Gbps'},['order'],0.0,135,65,1
M,Texas,Houston,Harris,1235.0,{'200_Mbps'},"['ticket', 'order']",44.0,488,20,3
F,Missouri,Preston,Hickory,1160.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",29.0,780,64,3
F,Pennsylvania,Saxton,Bedford,620.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,150,28,1
M,Texas,Corpus Christi,Nueces,385.0,{'25_Mbps'},"['ticket', 'order']",23.0,291,19,1
M,Florida,Stuart,Martin,1345.0,"{'1_Gbps', '200_Mbps', '500_Mbps', '25_Mbps'}",['order'],0.0,600,23,2
M,New York,Darien Center,Genesee,285.0,{'200_Mbps'},"['ticket', 'order']",6.0,107,31,1
F,New York,Woodside,Queens,410.0,{'25_Mbps'},"['ticket', 'order']",77.0,309,46,1
F,Nebraska,Hallam,Lancaster,1680.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",83.0,720,37,2
M,South Carolina,Plum Branch,McCormick,580.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,210,52,1
M,Oklahoma,Shattuck,Ellis,325.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",60.0,150,20,1
M,Minnesota,New Munich,Stearns,1280.0,{'200_Mbps'},"['ticket', 'order']",52.0,810,62,3
M,Pennsylvania,Calumet,Westmoreland,1280.0,{'200_Mbps'},"['ticket', 'order']",0.0,602,35,3
M,North Carolina,Williston,Carteret,565.0,{'200_Mbps'},['order'],0.0,142,21,1
F,Texas,Petersburg,Hale,930.0,"{'200_Mbps', '300_Mbps', '100_Mbps'}",['order'],0.0,390,87,2
M,North Carolina,Todd,Ashe,650.0,{'25_Mbps'},"['ticket', 'order']",2.0,365,22,2
M,Minnesota,Hollandale,Freeborn,590.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,450,68,2
F,New York,Montour Falls,Schuyler,560.0,{'25_Mbps'},"['ticket', 'order']",15.0,279,24,2
M,Alabama,Section,Jackson,715.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",15.0,362,28,2
M,Ohio,Bryan,Williams,2310.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}",['order'],0.0,960,25,3
F,New Mexico,Mcintosh,Torrance,150.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,30,64,1
F,Pennsylvania,Buck Hill Falls,Monroe,1145.0,{'200_Mbps'},['order'],0.0,0,44,2
M,Texas,Manor,Travis,160.0,{'25_Mbps'},"['ticket', 'order']",30.0,40,102,1
M,Kentucky,Prospect,Jefferson,1670.0,{'300_Mbps'},"['ticket', 'order']",38.0,736,59,3
M,Nebraska,Rulo,Richardson,660.0,{'100_Mbps'},"['ticket', 'order']",22.0,426,31,2
F,New York,Livonia,Livingston,995.0,{'1_Gbps'},"['ticket', 'order']",15.0,222,31,2
F,Missouri,Morley,Scott,365.0,{'100_Mbps'},"['ticket', 'order']",45.0,172,24,1
F,Ohio,Millersburg,Holmes,1340.0,{'500_Mbps'},"['ticket', 'order']",51.0,637,47,2
F,Iowa,Woolstock,Wright,1765.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",48.0,1130,21,4
M,Pennsylvania,Lake Ariel,Wayne,785.0,{'200_Mbps'},"['ticket', 'order']",20.0,344,68,2
M,Kentucky,Hope,Montgomery,1255.0,{'1_Gbps'},"['ticket', 'order']",31.0,357,58,2
M,Missouri,Parma,New Madrid,685.0,{'500_Mbps'},"['ticket', 'order']",5.0,330,37,1
F,Oklahoma,Leon,Love,1220.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",25.0,679,50,2
M,Texas,Melissa,Collin,605.0,{'200_Mbps'},"['ticket', 'order']",47.0,360,55,1
F,Georgia,Hawkinsville,Pulaski,925.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",41.0,390,76,2
F,North Carolina,Clemmons,Forsyth,580.0,{'100_Mbps'},"['ticket', 'order']",11.0,390,37,2
F,Texas,Grand Saline,Van Zandt,740.0,{'100_Mbps'},"['ticket', 'order']",9.0,426,19,2
M,Nebraska,Stapleton,Logan,725.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",38.0,270,72,1
M,North Carolina,Sharpsburg,Edgecombe,1450.0,{'1_Gbps'},"['ticket', 'order']",8.0,454,56,2
F,New York,Ulster Park,Ulster,1070.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",16.0,450,25,2
F,Pennsylvania,Everett,Bedford,1550.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",26.0,786,46,3
F,South Carolina,Leesville,Lexington,515.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}",['order'],0.0,240,50,1
F,Texas,Tolar,Hood,560.0,{'25_Mbps'},['order'],0.0,0,25,2
F,Pennsylvania,Hollsopple,Somerset,545.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",17.0,216,24,1
