gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
F,Georgia,Dawsonville,Dawson,965.0,{'200_Mbps'},"['ticket', 'order']",19.0,359,97,2
F,Texas,Rhome,Wise,2020.0,{'300_Mbps'},"['ticket', 'order']",8.0,1170,42,4
F,Texas,Quanah,Hardeman,890.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}",['order'],0.0,270,27,2
F,Florida,Miami,Miami-Dade,525.0,{'200_Mbps'},"['ticket', 'order']",13.0,273,65,1
M,Texas,Claude,Armstrong,1055.0,{'200_Mbps'},"['ticket', 'order']",38.0,533,51,2
F,North Carolina,Charlotte,Mecklenburg,1370.0,{'300_Mbps'},"['ticket', 'order']",16.0,210,30,3
M,Georgia,Wrens,Jefferson,820.0,{'100_Mbps'},"['ticket', 'order']",16.0,570,30,2
M,Texas,Etoile,Nacogdoches,820.0,{'100_Mbps'},"['ticket', 'order']",38.0,420,100,2
F,Alabama,Bremen,Cullman,260.0,{'25_Mbps'},"['ticket', 'order']",44.0,180,108,1
M,Ohio,Miamitown,Hamilton,700.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",14.0,420,63,2
F,Texas,San Antonio,Bexar,940.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",44.0,558,27,2
F,Mississippi,Jackson,Hinds,1140.0,{'100_Mbps'},"['ticket', 'order']",40.0,734,48,3
M,Nebraska,Miller,Buffalo,400.0,{'300_Mbps'},"['ticket', 'order']",19.0,169,36,1
F,Oklahoma,Fort Gibson,Wagoner,890.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,690,82,2
F,Iowa,Lone Tree,Johnson,1110.0,"{'200_Mbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,660,21,2
F,Florida,San Antonio,Pasco,685.0,{'1_Gbps'},"['ticket', 'order']",21.0,161,42,1
M,Oklahoma,Rufe,McCurtain,720.0,{'300_Mbps'},"['ticket', 'order']",24.0,349,54,1
F,Iowa,Havelock,Pocahontas,180.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",21.0,30,42,1
F,Pennsylvania,Drifton,Luzerne,1465.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",47.0,830,84,3
M,New York,Bemus Point,Chautauqua,335.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",4.0,128,25,1
F,Arkansas,Strawberry,Lawrence,1235.0,{'200_Mbps'},"['ticket', 'order']",13.0,780,50,3
F,Alabama,Decatur,Morgan,875.0,{'200_Mbps'},"['ticket', 'order']",46.0,259,22,2
F,New York,Fulton,Oswego,1120.0,{'500_Mbps'},"['ticket', 'order']",7.0,204,51,2
F,Alabama,Andalusia,Covington,535.0,{'500_Mbps'},"['ticket', 'order']",4.0,240,84,1
M,Georgia,Tybee Island,Chatham,630.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,150,61,1
F,Oklahoma,Thomas,Custer,710.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",38.0,472,29,2
M,North Carolina,Fontana Dam,Graham,570.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,270,37,2
M,North Carolina,Point Harbor,Currituck,1385.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",1.0,630,38,3
M,Texas,Valley View,Cooke,1070.0,"{'300_Mbps', '25_Mbps'}",['order'],0.0,270,24,3
F,Kentucky,Clearfield,Rowan,930.0,{'1_Gbps'},"['ticket', 'order']",55.0,217,62,2
M,North Carolina,Rutherford College,Burke,1380.0,{'100_Mbps'},"['ticket', 'order']",30.0,914,41,3
F,Oklahoma,Roland,Sequoyah,2100.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,390,22,3
F,New York,Lyndonville,Orleans,335.0,{'25_Mbps'},"['ticket', 'order']",17.0,270,60,1
M,Missouri,Hopkins,Nodaway,1550.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,870,21,3
F,Pennsylvania,Schellsburg,Bedford,660.0,{'100_Mbps'},"['ticket', 'order']",56.0,385,25,2
F,Mississippi,Metcalfe,Washington,435.0,{'500_Mbps'},"['ticket', 'order']",13.0,180,27,1
M,Kentucky,Beaver Dam,Ohio,135.0,{'500_Mbps'},None,0.0,0,19,0
F,Texas,Rusk,Cherokee,680.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",14.0,480,66,2
M,Texas,Henderson,Rusk,695.0,{'200_Mbps'},"['ticket', 'order']",35.0,312,37,2
F,Kentucky,Scalf,Knox,1045.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,450,52,2
F,North Carolina,High Point,Guilford,515.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,180,22,1
M,Minnesota,Danube,Renville,1175.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",5.0,509,37,2
F,Ohio,Akron,Summit,285.0,{'200_Mbps'},"['ticket', 'order']",22.0,40,48,1
M,Arkansas,Little Rock,Pulaski,720.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",45.0,422,35,2
M,Ohio,Buffalo,Guernsey,1125.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,450,27,2
F,Texas,Colleyville,Tarrant,865.0,{'1_Gbps'},"['ticket', 'order']",5.0,360,84,2
F,Texas,Crosbyton,Crosby,660.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '25_Mbps'}",['order'],0.0,480,50,2
F,Missouri,New Cambria,Macon,900.0,{'100_Mbps'},"['ticket', 'order']",34.0,458,96,2
F,Iowa,Templeton,Carroll,1285.0,{'500_Mbps'},"['ticket', 'order']",7.0,474,27,2
M,Missouri,Pontiac,Ozark,1140.0,{'100_Mbps'},"['ticket', 'order']",47.0,810,24,3
F,Missouri,Sheldon,Vernon,1255.0,{'1_Gbps'},"['ticket', 'order']",27.0,368,65,2
F,Arkansas,Kensett,White,210.0,{'25_Mbps'},"['ticket', 'order']",20.0,120,31,1
F,Minnesota,Leota,Nobles,1755.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",27.0,780,79,3
M,Pennsylvania,Fairmount City,Clarion,235.0,{'500_Mbps'},"['ticket', 'order']",8.0,60,71,1
F,Texas,Frisco,Collin,1395.0,{'500_Mbps'},"['ticket', 'order']",18.0,720,44,3
M,Texas,Anna,Collin,785.0,{'200_Mbps'},"['ticket', 'order']",5.0,480,51,2
F,Ohio,Deersville,Harrison,650.0,{'25_Mbps'},['order'],0.0,600,40,2
F,Ohio,Middlefield,Geauga,1835.0,{'500_Mbps'},"['ticket', 'order']",20.0,830,19,3
F,Missouri,Hillsboro,Jefferson,1005.0,"{'1_Gbps', '500_Mbps'}",['order'],0.0,360,21,2
F,Florida,Sarasota,Sarasota,2000.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,480,40,4
F,Texas,Gouldbusk,Coleman,2360.0,{'1_Gbps'},"['ticket', 'order']",68.0,896,51,3
F,North Carolina,Nags Head,Dare,445.0,{'1_Gbps'},"['ticket', 'order']",33.0,150,21,1
F,Georgia,Buchanan,Haralson,565.0,"{'500_Mbps', '25_Mbps'}",['order'],0.0,150,31,1
F,Missouri,Gravois Mills,Morgan,1645.0,{'1_Gbps'},"['ticket', 'order']",35.0,444,62,2
M,Pennsylvania,Hopewell,Bedford,1255.0,{'1_Gbps'},"['ticket', 'order']",8.0,455,105,2
F,Kentucky,Owensboro,Daviess,1345.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",29.0,624,28,3
M,Minnesota,Ponemah,Beltrami,660.0,{'100_Mbps'},['order'],0.0,0,71,2
F,New Mexico,Taiban,De Baca,1145.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",27.0,597,36,2
M,New Mexico,Montezuma,San Miguel,1780.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",62.0,817,58,3
F,Minnesota,La Crescent,Houston,780.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",26.0,390,50,2
F,Iowa,Saint Lucas,Fayette,655.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",44.0,328,30,1
M,North Carolina,Lumberton,Robeson,1180.0,{'100_Mbps'},"['ticket', 'order']",31.0,662,55,3
M,Texas,Allen,Collin,970.0,{'300_Mbps'},"['ticket', 'order']",60.0,155,43,2
F,Mississippi,Sherman,Pontotoc,1950.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",28.0,930,25,3
F,Missouri,Centerview,Johnson,490.0,{'300_Mbps'},"['ticket', 'order']",8.0,43,57,1
F,Texas,Crandall,Kaufman,1160.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",52.0,461,57,2
M,Mississippi,Lorman,Claiborne,810.0,"{'100_Mbps', '200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",23.0,405,26,2
F,North Carolina,Southport,Brunswick,470.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,300,72,1
M,Oklahoma,Oklahoma City,Cleveland,365.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",1.0,150,54,1
M,Georgia,Georgetown,Quitman,735.0,{'500_Mbps'},['order'],0.0,235,42,1
M,Pennsylvania,Stillwater,Columbia,980.0,{'25_Mbps'},"['ticket', 'order']",19.0,665,63,3
F,Iowa,Yorktown,Page,1005.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,704,40,3
M,Florida,Miami,Miami-Dade,1055.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,570,21,2
M,Pennsylvania,Canton,Bradford,1180.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '300_Mbps'}",['order'],0.0,660,26,3
M,Pennsylvania,Bentleyville,Washington,325.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,180,43,1
M,New York,Panama,Chautauqua,625.0,{'300_Mbps'},"['ticket', 'order']",12.0,330,106,1
F,Pennsylvania,Pittsfield,Warren,1725.0,{'500_Mbps'},"['ticket', 'order']",19.0,557,23,3
M,Texas,Pottsville,Hamilton,565.0,{'200_Mbps'},"['ticket', 'order']",26.0,330,48,1
M,Ohio,Findlay,Hancock,1420.0,{'300_Mbps'},['order'],0.0,810,41,3
F,Nebraska,Union,Cass,1450.0,{'500_Mbps'},"['ticket', 'order']",20.0,636,108,3
F,New York,Preble,Cortland,830.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,390,27,2
M,Oklahoma,Stuart,Hughes,940.0,{'100_Mbps'},"['ticket', 'order']",5.0,593,28,2
F,New York,Portville,Cattaraugus,485.0,{'200_Mbps'},"['ticket', 'order']",26.0,245,24,1
M,Missouri,Wheatland,Hickory,1250.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",66.0,506,19,2
F,New York,Jamaica,Queens,615.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,330,43,1
M,Ohio,Harveysburg,Warren,1570.0,{'300_Mbps'},"['ticket', 'order']",32.0,854,24,3
F,Texas,Ravenna,Fannin,845.0,{'500_Mbps'},['order'],0.0,420,33,2
F,Ohio,Wilmot,Stark,1420.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}",['order'],0.0,660,42,2
M,Texas,Kerrville,Kerr,815.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",40.0,381,56,2
F,Ohio,Hamersville,Brown,410.0,{'25_Mbps'},"['ticket', 'order']",5.0,316,22,1
F,New York,Buffalo,Erie,455.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",63.0,300,20,1
F,New York,Riverhead,Suffolk,1020.0,{'300_Mbps'},"['ticket', 'order']",7.0,467,68,2
F,Florida,Seminole,Pinellas,1230.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,540,78,2
M,Ohio,Zaleski,Vinton,820.0,{'300_Mbps'},"['ticket', 'order']",36.0,396,46,2
M,Florida,West Palm Beach,Palm Beach,400.0,{'300_Mbps'},"['ticket', 'order']",22.0,149,21,1
F,Alabama,Axis,Mobile,1340.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",54.0,628,26,2
M,Minnesota,Bricelyn,Faribault,1720.0,{'300_Mbps'},"['ticket', 'order']",51.0,333,44,3
F,South Carolina,Fort Mill,York,1920.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,1020,49,3
M,Pennsylvania,Genesee,Potter,770.0,{'25_Mbps'},"['ticket', 'order']",4.0,705,72,2
M,Iowa,Britt,Hancock,1010.0,{'200_Mbps'},"['ticket', 'order']",24.0,569,26,2
M,New York,Eagle Bay,Herkimer,1095.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,633,87,2
F,Arkansas,Elizabeth,Fulton,110.0,{'25_Mbps'},None,0.0,0,55,0
M,Georgia,Thomasville,Thomas,310.0,{'25_Mbps'},"['ticket', 'order']",16.0,27,72,1
M,Kentucky,Boaz,Graves,1380.0,{'100_Mbps'},"['ticket', 'order']",32.0,862,50,3
F,Iowa,Walcott,Scott,1520.0,{'300_Mbps'},"['ticket', 'order']",29.0,820,76,3
M,Alabama,Lillian,Baldwin,340.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",42.0,180,27,1
F,Missouri,Mora,Pettis,1125.0,{'1_Gbps'},"['ticket', 'order']",18.0,444,18,2
F,New Mexico,Anthony,Doña Ana,460.0,"{'1_Gbps', '200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,330,27,1
F,Arkansas,Desha,Independence,885.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",25.0,221,20,2
F,Florida,Inverness,Citrus,325.0,{'200_Mbps'},"['ticket', 'order']",34.0,59,26,1
M,Arkansas,Tucker,Jefferson,120.0,{'100_Mbps'},None,0.0,0,65,1
F,Mississippi,Lawrence,Newton,1015.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",17.0,600,30,2
F,Alabama,Sayre,Jefferson,1325.0,{'200_Mbps'},['order'],0.0,0,82,3
M,New York,Ellenburg Depot,Clinton,1000.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,480,52,2
M,Missouri,Caledonia,Washington,900.0,{'100_Mbps'},"['ticket', 'order']",9.0,588,50,2
F,Pennsylvania,Burnham,Mifflin,1170.0,{'300_Mbps'},"['ticket', 'order']",56.0,395,29,2
M,Ohio,New Haven,Huron,485.0,{'500_Mbps'},"['ticket', 'order']",3.0,210,52,1
M,Texas,Houston,Harris,1160.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,540,38,2
F,New York,Huguenot,Orange,425.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,180,75,1
F,Arkansas,Fulton,Hempstead,150.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,30,66,1
F,Pennsylvania,Kersey,Elk,700.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,379,21,2
F,Florida,Blountstown,Calhoun,920.0,{'300_Mbps'},['order'],0.0,298,65,2
F,Nebraska,Lorton,Otoe,1230.0,{'500_Mbps'},"['ticket', 'order']",7.0,523,64,2
F,South Carolina,Moncks Corner,Berkeley,1190.0,{'200_Mbps'},['order'],0.0,750,51,3
M,Iowa,Hiawatha,Linn,280.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",1.0,90,34,1
F,Oklahoma,Muskogee,Muskogee,1475.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",8.0,438,27,2
M,New York,Lee Center,Oneida,580.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",57.0,208,26,1
M,Missouri,Raymore,Cass,330.0,{'100_Mbps'},"['ticket', 'order']",25.0,180,20,1
M,Ohio,Hamilton,Butler,1020.0,{'100_Mbps'},"['ticket', 'order']",18.0,437,66,2
F,Arkansas,Dennard,Van Buren,1680.0,"{'100_Mbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",0.0,840,64,3
F,Texas,Mentone,Loving,575.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",6.0,330,38,1
F,Florida,Wewahitchka,Gulf,155.0,{'100_Mbps'},"['ticket', 'order']",25.0,27,27,1
F,Florida,Molino,Escambia,565.0,{'1_Gbps'},['order'],0.0,0,26,1
F,Kentucky,Fancy Farm,Graves,620.0,{'100_Mbps'},"['ticket', 'order']",47.0,420,51,2
F,Missouri,Houstonia,Pettis,1040.0,{'25_Mbps'},"['ticket', 'order']",47.0,822,62,3
M,Pennsylvania,Big Cove Tannery,Fulton,1095.0,"{'200_Mbps', '300_Mbps', '100_Mbps'}",['order'],0.0,390,39,2
F,South Carolina,Newry,Oconee,620.0,{'25_Mbps'},"['ticket', 'order']",48.0,570,32,2
M,Pennsylvania,Marietta,Lancaster,1210.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,450,57,2
M,Texas,Lawn,Taylor,970.0,{'300_Mbps'},"['ticket', 'order']",67.0,429,25,2
F,Texas,Wolfe City,Hunt,1650.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",40.0,840,90,3
M,Arkansas,Hindsville,Madison,405.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",36.0,205,40,1
F,Georgia,Martin,Stephens,740.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,420,41,2
F,North Carolina,Linwood,Davidson,2490.0,{'1_Gbps'},"['ticket', 'order']",23.0,1110,71,4
F,South Carolina,Reevesville,Dorchester,135.0,{'500_Mbps'},None,0.0,0,58,0
M,Pennsylvania,Chambersburg,Franklin,740.0,{'25_Mbps'},"['ticket', 'order']",28.0,643,26,2
M,Pennsylvania,Genesee,Potter,875.0,{'200_Mbps'},"['ticket', 'order']",18.0,280,21,2
M,Alabama,Rutledge,Crenshaw,700.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",56.0,390,22,2
M,Georgia,White,Bartow,1580.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",38.0,750,24,3
M,Ohio,Defiance,Defiance,710.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",7.0,390,30,2
M,Ohio,Williamstown,Hancock,1285.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,600,28,3
F,Pennsylvania,Downingtown,Chester,860.0,{'100_Mbps'},"['ticket', 'order']",49.0,527,66,2
F,Florida,Naples,Collier,685.0,{'500_Mbps'},"['ticket', 'order']",29.0,183,68,1
F,Missouri,Saint Louis,St. Louis,720.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",22.0,258,68,2
F,Kentucky,Phyllis,Pike,325.0,{'1_Gbps'},"['ticket', 'order']",0.0,77,21,1
M,Minnesota,Minneapolis,Hennepin,325.0,{'1_Gbps'},"['ticket', 'order']",52.0,90,58,1
F,Texas,Trent,Taylor,1100.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,330,21,3
M,Minnesota,Randolph,Dakota,680.0,{'25_Mbps'},['order'],0.0,630,26,2
F,North Carolina,Canton,Haywood,1175.0,{'500_Mbps'},"['ticket', 'order']",63.0,563,42,2
F,Kentucky,Elkfork,Morgan,175.0,{'300_Mbps'},"['ticket', 'order']",61.0,24,42,1
F,Iowa,Modale,Harrison,1010.0,{'500_Mbps'},"['ticket', 'order']",3.0,335,77,2
M,New Mexico,Hillsboro,Sierra,1410.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",58.0,488,46,2
F,Texas,Vidor,Orange,990.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",54.0,327,23,2
M,Ohio,Kenton,Hardin,485.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",18.0,186,40,1
M,Texas,Big Wells,Dimmit,1070.0,{'25_Mbps'},"['ticket', 'order']",17.0,917,28,3
F,North Carolina,Crouse,Lincoln,1280.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}",['order'],0.0,600,20,2
F,Iowa,Sioux City,Woodbury,940.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",17.0,510,59,2
M,Georgia,Vidalia,Montgomery,500.0,{'25_Mbps'},"['ticket', 'order']",11.0,345,25,2
F,North Carolina,Hookerton,Greene,175.0,{'300_Mbps'},"['ticket', 'order']",13.0,22,28,0
F,Mississippi,French Camp,Choctaw,1220.0,{'300_Mbps'},"['ticket', 'order']",47.0,690,75,2
F,Georgia,Louvale,Stewart,180.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",1.0,30,28,0
F,Florida,Orlando,Orange,955.0,{'500_Mbps'},['order'],0.0,0,51,2
F,Pennsylvania,Feasterville Trevose,Bucks,385.0,{'25_Mbps'},"['ticket', 'order']",19.0,330,24,1
F,Iowa,Archer,O'Brien,1620.0,{'300_Mbps'},['order'],0.0,352,85,3
F,Texas,Huffman,Harris,1895.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",36.0,960,37,4
F,Missouri,Seligman,Barry,820.0,{'100_Mbps'},"['ticket', 'order']",70.0,570,20,2
M,Mississippi,Lambert,Quitman,1500.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",28.0,390,33,2
F,New Mexico,Ojo Feliz,Mora,550.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,280,26,1
M,Iowa,Shell Rock,Butler,475.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",23.0,300,53,1
M,Alabama,Sweet Water,Marengo,685.0,{'1_Gbps'},"['ticket', 'order']",24.0,270,65,1
M,Pennsylvania,Everson,Fayette,1065.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",43.0,780,92,3
F,Georgia,Coolidge,Thomas,245.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",36.0,120,24,1
M,Arkansas,Leachville,Mississippi,420.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",5.0,210,51,1
F,Alabama,Bay Minette,Baldwin,625.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",54.0,330,53,1
F,Ohio,West Alexandria,Preble,590.0,{'25_Mbps'},['order'],0.0,0,67,2
M,Texas,Houston,Harris,335.0,{'25_Mbps'},"['ticket', 'order']",26.0,193,52,1
M,Missouri,Savannah,Andrew,1095.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",2.0,450,19,2
F,Oklahoma,Temple,Cotton,1520.0,{'300_Mbps'},"['ticket', 'order']",30.0,771,60,3
F,New York,Middle Grove,Saratoga,1220.0,"{'300_Mbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,840,20,3
M,Texas,Votaw,Hardin,1055.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",55.0,750,41,3
F,Arkansas,North Little Rock,Pulaski,595.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,270,37,1
M,Pennsylvania,Bethel Park,Allegheny,950.0,{'25_Mbps'},"['ticket', 'order']",9.0,558,89,3
M,Georgia,Alto,Habersham,580.0,{'300_Mbps'},"['ticket', 'order']",18.0,173,41,1
F,Minnesota,Duluth,St. Louis,1095.0,"{'1_Gbps', '200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",45.0,660,45,2
F,Texas,Crandall,Kaufman,445.0,{'300_Mbps'},['order'],0.0,210,35,1
M,South Carolina,Charleston,Berkeley,1060.0,{'1_Gbps'},"['ticket', 'order']",31.0,357,33,2
F,Texas,Austin,Travis,1160.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",24.0,570,57,2
F,Florida,Lakeland,Polk,2164.0,{'1_Gbps'},"['ticket', 'order']",16.0,575,77,3
M,Iowa,Dayton,Webster,830.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,420,65,2
F,Alabama,Dixons Mills,Marengo,620.0,{'100_Mbps'},"['ticket', 'order']",39.0,276,21,2
F,South Carolina,Dalzell,Sumter,1835.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,990,47,3
M,Kentucky,La Grange,Oldham,955.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",18.0,202,93,2
M,Missouri,New Bloomfield,Callaway,1680.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,300,25,3
M,Alabama,Irvington,Mobile,1010.0,{'500_Mbps'},"['ticket', 'order']",17.0,271,60,2
M,Texas,Fort Worth,Tarrant,1670.0,{'500_Mbps'},"['ticket', 'order']",31.0,783,53,3
M,Nebraska,Danbury,Red Willow,405.0,{'200_Mbps'},"['ticket', 'order']",24.0,184,28,1
F,Alabama,Huntsville,Madison,135.0,{'25_Mbps'},"['ticket', 'order']",49.0,30,46,1
M,Texas,Fort Worth,Tarrant,950.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",97.0,485,22,2
M,Florida,North Palm Beach,Palm Beach,640.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",27.0,281,63,1
F,Ohio,Greenville,Darke,220.0,{'300_Mbps'},"['ticket', 'order']",21.0,33,23,1
M,New York,Horseheads,Chemung,625.0,{'1_Gbps'},"['ticket', 'order']",14.0,204,50,1
F,Arkansas,Warren,Bradley,740.0,{'100_Mbps'},"['ticket', 'order']",14.0,510,86,2
M,Mississippi,Georgetown,Copiah,190.0,{'100_Mbps'},"['ticket', 'order']",31.0,25,42,1
M,New Mexico,Villanueva,San Miguel,330.0,{'100_Mbps'},"['ticket', 'order']",13.0,158,29,1
F,North Carolina,Siloam,Surry,950.0,"{'200_Mbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",17.0,540,21,2
M,Oklahoma,Oklahoma City,Oklahoma,630.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,383,109,2
M,Missouri,Faucett,Buchanan,180.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",8.0,30,21,1
M,Ohio,Columbiana,Columbiana,285.0,{'25_Mbps'},"['ticket', 'order']",37.0,210,66,1
M,Alabama,Northport,Tuscaloosa,865.0,{'1_Gbps'},"['ticket', 'order']",72.0,235,21,1
M,Iowa,Jamaica,Guthrie,1320.0,{'1_Gbps'},"['ticket', 'order']",28.0,516,30,2
M,Nebraska,Hampton,Hamilton,730.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",60.0,510,58,2
F,Iowa,Carpenter,Mitchell,1170.0,{'300_Mbps'},"['ticket', 'order']",36.0,619,23,2
F,Texas,Southmayd,Grayson,710.0,{'25_Mbps'},"['ticket', 'order']",1.0,660,28,2
F,New York,Brooklyn,Kings,445.0,{'1_Gbps'},['order'],0.0,150,37,1
F,Texas,Lancaster,Dallas,845.0,{'500_Mbps'},"['ticket', 'order']",21.0,420,25,2
F,New York,New York,New York,1310.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",47.0,660,31,3
M,Kentucky,Prestonsburg,Floyd,605.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",21.0,219,74,1
F,Alabama,Vandiver,Shelby,1730.0,{'200_Mbps'},"['ticket', 'order']",24.0,965,49,3
M,Missouri,Platte City,Platte,1285.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",20.0,660,60,2
F,Texas,Daisetta,Liberty,1125.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",6.0,570,77,2
